"mass","form","mod","rad","ref","thk","shape","ht","vol","conc","hd","keff","sd"
2350,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.5349314,1,0.8498,0.00042
2350,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.5349314,1,0.84883,0.00044
2350,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.2738849,1,0.94041,0.00043
2350,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.2738849,1,0.96581,0.00043
2350,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.2738849,1,0.97462,0.00044
2350,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.2738849,1,0.97528,0.00043
2350,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.2738849,1,0.97576,0.00044
2350,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.2738849,1,0.97574,0.00042
2350,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.1584982,1,1.05716,0.00048
2350,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.1584982,1,1.07742,0.00045
2350,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.1584982,1,1.08268,0.00042
2350,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.1584982,1,1.08439,0.00044
2350,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.1584982,1,1.08586,0.00045
2350,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.1584982,1,1.08605,0.00043
2350,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.09981228,1,1.14588,0.00043
2350,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.09981228,1,1.16114,0.00044
2350,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.09981228,1,1.16659,0.00042
2350,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.09981228,1,1.16662,0.00041
2350,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.09981228,1,1.16739,0.00042
2350,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.09981228,1,1.16805,0.00041
2350,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.06686643,1,1.20226,0.00044
2350,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.06686643,1,1.21612,0.00042
2350,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.06686643,1,1.219,0.00043
2350,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.06686643,1,1.22067,0.00042
2350,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.06686643,1,1.22051,0.00041
2350,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.06686643,1,1.22117,0.00041
2350,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.04696243,1,1.22969,4e-04
2350,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.04696243,1,1.23927,0.00039
2350,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.04696243,1,1.24179,0.00039
2350,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.04696243,1,1.24221,4e-04
2350,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.04696243,1,1.24336,0.00039
2350,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.04696243,1,1.24374,0.00037
2350,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.03423561,1,1.22809,0.00038
2350,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.03423561,1,1.23594,0.00037
2350,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.03423561,1,1.23659,0.00038
2350,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.03423561,1,1.23898,0.00037
2350,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.03423561,1,1.23941,0.00038
2350,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.03423561,1,1.23789,0.00037
2350,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.02572172,1,1.20402,0.00033
2350,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.02572172,1,1.20934,0.00032
2350,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.02572172,1,1.21119,0.00035
2350,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.02572172,1,1.21222,0.00034
2350,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.02572172,1,1.21314,0.00034
2350,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.02572172,1,1.21247,0.00033
2350,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.01981228,1,1.16282,0.00031
2350,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.01981228,1,1.16622,3e-04
2350,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.01981228,1,1.16763,3e-04
2350,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.01981228,1,1.16802,0.00031
2350,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.01981228,1,1.16782,0.00031
2350,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.01981228,1,1.1676,0.00028
2350,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.01558289,1,1.10586,0.00027
2350,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.01558289,1,1.10955,0.00027
2350,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.01558289,1,1.11094,0.00029
2350,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.01558289,1,1.11127,0.00029
2350,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.01558289,1,1.11092,0.00028
2350,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.01558289,1,1.1118,0.00029
2350,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.01247654,1,1.04214,0.00025
2350,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.01247654,1,1.04545,0.00026
2350,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.01247654,1,1.04575,0.00025
2350,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.01247654,1,1.04558,0.00026
2350,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.01247654,1,1.04581,0.00025
2350,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.01247654,1,1.04577,0.00025
2350,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.01014389,1,0.97319,0.00023
2350,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.01014389,1,0.9755,2e-04
2350,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.01014389,1,0.9763,0.00022
2350,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.01014389,1,0.97597,0.00022
2350,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.01014389,1,0.97607,0.00021
2350,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.01014389,1,0.97615,0.00023
2350,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.008358304,1,0.9026,2e-04
2350,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.008358304,1,0.90444,2e-04
2350,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.008358304,1,0.90497,2e-04
2350,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.008358304,1,0.90474,0.00019
2350,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.008358304,1,0.90536,0.00019
2350,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.008358304,1,0.90521,2e-04
2350,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.006968372,1,0.83324,0.00017
2350,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.006968372,1,0.83444,0.00018
2350,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.006968372,1,0.83497,0.00019
2350,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.006968372,1,0.83494,0.00017
2350,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.006968372,1,0.83522,0.00018
2350,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.006968372,1,0.83539,0.00017
2350,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.005870304,1,0.76572,0.00016
2350,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.005870304,1,0.7667,0.00016
2350,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.005870304,1,0.76698,0.00016
2350,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.005870304,1,0.76707,0.00015
2350,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.005870304,1,0.76755,0.00016
2350,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.005870304,1,0.76751,0.00016
2375,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,4.324978,1,0.58554,0.00035
2375,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,4.324978,1,0.61695,0.00038
2375,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,4.324978,1,0.62707,0.00036
2375,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,4.324978,1,0.62995,0.00037
2375,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,4.324978,1,0.63068,0.00038
2375,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,4.324978,1,0.6313,0.00036
2375,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,1.281475,1,0.67325,0.00041
2375,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,1.281475,1,0.70574,0.00041
2375,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,1.281475,1,0.71676,0.00041
2375,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,1.281475,1,0.72054,0.00042
2375,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,1.281475,1,0.72049,4e-04
2375,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,1.281475,1,0.72067,0.00041
2375,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.5406222,1,0.80704,0.00041
2375,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.5406222,1,0.83661,0.00043
2375,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.5406222,1,0.84586,0.00043
2375,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.5406222,1,0.84834,0.00045
2375,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.5406222,1,0.85006,0.00044
2375,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.5406222,1,0.84861,0.00044
2375,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.2767986,1,0.9403,0.00047
2375,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.2767986,1,0.96516,0.00046
2375,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.2767986,1,0.97476,0.00045
2375,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.2767986,1,0.97574,0.00043
2375,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.2767986,1,0.97655,0.00044
2375,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.2767986,1,0.9764,0.00042
2375,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.1601844,1,1.05634,0.00044
2375,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.1601844,1,1.07714,0.00045
2375,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.1601844,1,1.08323,0.00046
2375,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.1601844,1,1.08449,0.00046
2375,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.1601844,1,1.08507,0.00045
2375,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.1601844,1,1.08448,0.00045
2375,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.1008741,1,1.14645,0.00044
2375,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.1008741,1,1.162,0.00044
2375,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.1008741,1,1.16642,0.00043
2375,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.1008741,1,1.1679,0.00043
2375,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.1008741,1,1.16803,0.00042
2375,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.1008741,1,1.16918,0.00043
2375,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.06757778,1,1.20396,0.00043
2375,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.06757778,1,1.21581,4e-04
2375,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.06757778,1,1.22066,4e-04
2375,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.06757778,1,1.222,0.00042
2375,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.06757778,1,1.22134,4e-04
2375,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.06757778,1,1.22111,0.00039
2375,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.04746203,1,1.23121,0.00039
2375,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.04746203,1,1.23996,0.00039
2375,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.04746203,1,1.24382,4e-04
2375,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.04746203,1,1.24473,0.00037
2375,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.04746203,1,1.24493,0.00036
2375,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.04746203,1,1.24451,0.00039
2375,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.03459982,1,1.23081,0.00038
2375,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.03459982,1,1.23863,0.00036
2375,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.03459982,1,1.23993,0.00037
2375,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.03459982,1,1.24092,0.00035
2375,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.03459982,1,1.24105,0.00035
2375,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.03459982,1,1.24042,0.00036
2375,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.02599536,1,1.20729,0.00036
2375,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.02599536,1,1.21296,0.00033
2375,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.02599536,1,1.21381,0.00035
2375,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.02599536,1,1.21477,0.00033
2375,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.02599536,1,1.21548,0.00034
2375,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.02599536,1,1.2149,0.00035
2375,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.02002304,1,1.16554,0.00031
2375,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.02002304,1,1.16876,0.00032
2375,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.02002304,1,1.17059,0.00031
2375,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.02002304,1,1.17081,0.00029
2375,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.02002304,1,1.1712,3e-04
2375,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.02002304,1,1.17199,3e-04
2375,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.01574867,1,1.11049,0.00027
2375,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.01574867,1,1.11379,0.00027
2375,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.01574867,1,1.11415,0.00028
2375,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.01574867,1,1.11481,0.00028
2375,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.01574867,1,1.11517,0.00028
2375,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.01574867,1,1.11528,0.00027
2375,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.01260926,1,1.0462,0.00026
2375,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.01260926,1,1.04955,0.00024
2375,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.01260926,1,1.05014,0.00025
2375,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.01260926,1,1.05,0.00025
2375,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.01260926,1,1.04998,0.00024
2375,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.01260926,1,1.05042,0.00025
2375,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.0102518,1,0.97784,0.00024
2375,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.0102518,1,0.98034,0.00022
2375,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.0102518,1,0.98116,0.00022
2375,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.0102518,1,0.98071,0.00021
2375,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.0102518,1,0.98066,0.00022
2375,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.0102518,1,0.98087,0.00022
2375,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.008447222,1,0.90737,0.00021
2375,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.008447222,1,0.90935,0.00019
2375,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.008447222,1,0.90997,0.00019
2375,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.008447222,1,0.90946,2e-04
2375,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.008447222,1,0.91037,2e-04
2375,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.008447222,1,0.91045,2e-04
2375,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.007042504,1,0.83824,0.00019
2375,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.007042504,1,0.83923,0.00018
2375,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.007042504,1,0.84007,0.00018
2375,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.007042504,1,0.84001,0.00019
2375,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.007042504,1,0.84016,0.00018
2375,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.007042504,1,0.83989,0.00017
2375,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.005932754,1,0.77019,0.00016
2375,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.005932754,1,0.77155,0.00016
2375,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.005932754,1,0.77208,0.00016
2375,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.005932754,1,0.77195,0.00016
2375,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.005932754,1,0.77209,0.00016
2375,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.005932754,1,0.77197,0.00016
2400,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,4.370504,1,0.58765,0.00036
2400,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,4.370504,1,0.61882,0.00037
2400,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,4.370504,1,0.62907,0.00039
2400,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,4.370504,1,0.63188,0.00036
2400,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,4.370504,1,0.63304,0.00036
2400,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,4.370504,1,0.63241,0.00036
2400,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,1.294964,1,0.67417,4e-04
2400,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,1.294964,1,0.70753,0.00038
2400,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,1.294964,1,0.71786,0.00039
2400,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,1.294964,1,0.72105,0.00041
2400,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,1.294964,1,0.72171,0.00041
2400,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,1.294964,1,0.72167,0.00039
2400,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.546313,1,0.80699,0.00045
2400,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.546313,1,0.83704,0.00046
2400,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.546313,1,0.84651,0.00043
2400,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.546313,1,0.84881,0.00044
2400,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.546313,1,0.84963,0.00042
2400,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.546313,1,0.84945,0.00044
2400,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.2797122,1,0.94051,0.00046
2400,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.2797122,1,0.96544,0.00043
2400,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.2797122,1,0.97328,0.00043
2400,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.2797122,1,0.97556,0.00046
2400,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.2797122,1,0.97594,0.00043
2400,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.2797122,1,0.97622,0.00043
2400,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.1618705,1,1.05593,0.00044
2400,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.1618705,1,1.07638,0.00045
2400,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.1618705,1,1.0835,0.00044
2400,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.1618705,1,1.0848,0.00046
2400,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.1618705,1,1.08542,0.00046
2400,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.1618705,1,1.0866,0.00042
2400,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.1019359,1,1.14599,0.00043
2400,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.1019359,1,1.16181,0.00042
2400,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.1019359,1,1.16589,0.00045
2400,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.1019359,1,1.16784,0.00041
2400,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.1019359,1,1.16868,0.00042
2400,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.1019359,1,1.16948,0.00045
2400,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.06828912,1,1.20363,0.00044
2400,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.06828912,1,1.21629,4e-04
2400,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.06828912,1,1.22067,0.00039
2400,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.06828912,1,1.2222,0.00043
2400,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.06828912,1,1.22217,4e-04
2400,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.06828912,1,1.22202,0.00041
2400,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.04796163,1,1.23243,4e-04
2400,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.04796163,1,1.24221,0.00037
2400,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.04796163,1,1.24421,4e-04
2400,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.04796163,1,1.24576,4e-04
2400,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.04796163,1,1.24554,0.00038
2400,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.04796163,1,1.24561,0.00039
2400,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.03496403,1,1.23196,0.00041
2400,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.03496403,1,1.24019,0.00038
2400,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.03496403,1,1.24229,0.00037
2400,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.03496403,1,1.2438,0.00036
2400,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.03496403,1,1.24374,0.00035
2400,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.03496403,1,1.24402,0.00039
2400,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.02626899,1,1.20944,0.00034
2400,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.02626899,1,1.21573,0.00034
2400,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.02626899,1,1.21706,0.00034
2400,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.02626899,1,1.21762,0.00032
2400,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.02626899,1,1.21835,0.00032
2400,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.02626899,1,1.21791,0.00032
2400,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.02023381,1,1.16933,0.00029
2400,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.02023381,1,1.17292,0.00031
2400,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.02023381,1,1.17497,0.00031
